KPF,KPL,PNV,First Sentence in First Paragraph,First sentence in last Paragraph,First sentence in any of other paragraphs,Sentence location in other paragraphs,Sentence location in first and last paragraph,cosine Similarity with title,common keyphrases with title,sentence centrality,sentence length is short/long,sentence length equation,cue phrases,strong words,number scores,sentence begins with weak word,weak word score in other location in sentence,Label
0.454545455,0,0,0,0,0,0,0.162221421,0,1,0.111111111,0,0.47826087,0,0,0,0,0,1
0.454545455,0,0,0,0,0,0,0.160128154,0,1,0.222222222,1,0,0,0,0,0,0,0
0.454545455,0,0,0,0,0,0,0.158113883,0,1,0.222222222,0,0.608695652,0,0,0,0,0,0
0.172413793,0,0,1,0,0,0,0,0,1,0.666666667,0,1,0,0,1,0,0,0
0.379310345,0,0,0,1,0,0,0,0.464558659,1,0.333333333,0,0.432432432,0,0,0,0,0,0
0.137931034,0,0,0,0,0,0,0.707106781,0,0,1,0,0.081081081,0,0,0,0,0,1
0.310344828,0,0,0,0,0,0,0.577350269,0,1,1,0,0.459459459,0,0,0,0,0,1
0.448275862,0,0,0,0,0,0,0.5,0,1,0.666666667,0,0.351351351,0,0,0,0,0,0
0.551724138,0,0,0,0,0,0,0.447213595,0,1,1,0,0.972972973,0,0,0,0,0,0
0.407407407,1,0,1,0,0,0,0,0,1,0.5,0,0.952380952,0,0,0,0,0,1
0.333333333,0,0,0,0,0,0,0.707106781,0,1,0.5,0,0.523809524,0,0,0,0,0,0
0.407407407,1,0,0,0,0,0,0.577350269,0,1,0.75,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0.25,0,0.238095238,0,0,0,0,0,0
0.333333333,0,0,0,0,0,0.40824829,0,0,1,0.5,0,0.571428571,0,0,0,0,0,1
0.333333333,0,0,0,0,0,0.377964473,0,0,1,0.25,0,0.857142857,0,0,0,0,0,0
0.407407407,1,0,0,0,1,0,0,0,1,1,0,0.857142857,0,0,0,0,0,1
0.481481481,0,0,0,0,0,0.301511345,0,0,1,0.75,0,0.666666667,0,0,0,0,0,0
0.518518519,0,0,0,1,0,0,0,0,1,0.5,0,0.523809524,0,0,0,0,0,1
0.518518519,0,0,0,0,0,0,0.707106781,0,1,1,0,0.714285714,0,0,0,0,0,0
0,0,0,0,0,0,0,0.577350269,0,0,0.25,0,0.285714286,0,0,0,0,0,1
0,0,0,0,0,0,0,0.5,0,0,0.75,0,1,0,0,0,0,0,0
0.375,0,0,1,0,0,0,0,0,0,1,0,0.745098039,0,0,0.5,0,0,1
0.15625,0,0,0,0,1,0,0,0,0,1,0,0.294117647,0,0,0,0,0,0
0.34375,0,0,0,0,0,0.40824829,0,0,0,1,0,0.549019608,0,0,0,0,0,1
0.46875,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
0.28125,0,0,0,1,0,0,0,0,0,1,0,0.509803922,0,0,0,0,0,0
0,0,0,0,0,0,0,0.707106781,0,0,1,0,0.019607843,0,0,0.5,0,0,0
0.393939394,0,0,1,1,0,0,0,0.316610081,0,0.4,0,0.36,0,0,0,0,0,1
0.121212121,1,0,0,0,0,0,0.707106781,0.237256888,0,0.6,0,0.68,0,0,0,0,0,1
0.090909091,1,0,0,0,0,0,0.577350269,0,0,0.6,0,0.48,0,0,0,0,0,1
0.272727273,0,0,0,0,0,0,0.5,0,0,0.4,0,0.12,0,0,0,0,0,1
0.454545455,0,0,0,0,0,0,0.447213595,0,0,1,0,0.84,0,0,0,0,0,0
0.090909091,1,0,0,0,0,0,0.40824829,0,0,1,0,0.52,0,0,0,0,0,0
0.121212121,0,0,0,0,0,0,0.377964473,0,0,0.8,0,0.44,0,0,0,0,0,1
0.515151515,0,0,0,0,0,0,0.353553391,0,0,0.4,0,1,0,0,0,0,0,1
0.454545455,1,0,0,0,0,0,0.333333333,0,0,1,0,0.32,0,0,0,0,0,1
0.272727273,0,0,0,0,0,0,0.316227766,0,0,0.2,0,0.68,0,0,0,0,-0.045454545,1
0.181818182,1,0,0,0,0,0,0.301511345,0,0,0.6,0,0.44,0,0,0,0,0,0
0.090909091,1,0,0,0,0,0,0.288675135,0,0,0.6,0,0.36,0,0,0,0,0,0
0.212121212,0,0,0,0,0,0,0.277350098,0,0,0.8,0,0.84,0,0,0,0,0,0
0.333333333,0,0,0,0,0,0,0.267261242,0,0,0.4,0,0.96,0,0,0,0,-0.033333333,0
0.333333333,0,0,0,0,0,0,0.25819889,0,0,0.4,0,0.72,0,0,0,0,0,0
0.272727273,0,0,0,0,0,0,0.25,0,0,0.4,0,1,0,0,0,0,0,0
0.323529412,1,0,1,1,0,0,0,0,1,1,0,0.339622642,0,0,0.666666667,0,0,1
0.323529412,1,0,0,0,0,0,0.707106781,0,1,1,0,0.20754717,0,0,0,0,0,0
0.264705882,0,0,0,0,0,0,0.577350269,0,1,0.5,0,0.132075472,0,0,0,0,0,0
0.264705882,0,0,0,0,0,0,0.5,0,1,0.5,0,0.20754717,0,0,0,0,0,0
0.441176471,1,0,0,0,0,0,0.447213595,0,1,1,0,0.41509434,0,0,0.333333333,0,0,1
0.441176471,1,0,0,0,0,0,0.40824829,0,1,1,0,0.20754717,0,0,0,0,0,0
0.176470588,0,0,0,0,0,0,0.377964473,0,0,1,0,0.20754717,0,0,0,0,0,0
0.323529412,1,0,0,0,0,0,0.353553391,0,1,0.5,0,0.41509434,0,0,0,0,0,1
0.470588235,0,0,0,0,0,0,0.333333333,0,1,1,0,1,0,0,0,0,0,0
0.323529412,1,0,0,0,0,0,0.316227766,0,1,0.5,0,0.547169811,0,0,0,0,0,1
0.111111111,1,0,1,1,0,0,0,0,0,0.333333333,0,0.366666667,0,0,0,0,0,1
0.111111111,1,0,0,0,0,0,0.707106781,0,0,0.333333333,0,0.1,0,0,0,0,0,1
0.111111111,1,0,0,0,0,0,0.577350269,0,0,0.333333333,0,0.566666667,0,0,0,0,0,1
0.111111111,1,0,0,0,0,0,0.5,0,0,0.5,0,0.266666667,0,0,0,0,0,1
0,0,0,0,0,0,0,0.447213595,0,0,0.666666667,0,0.5,0,0,0,0,0,1
0.111111111,1,1,0,0,0,0,0.40824829,0,0,1,0,0.7,0,0,0,0,0,1
0,0,0,0,0,0,0,0.377964473,0,0,0.666666667,0,0.333333333,0,0,0,0,0,1
0,0,0,0,0,0,0,0.353553391,0,0,0.333333333,0,0.166666667,0,0,0,0,0,0
0,0,0,0,0,0,0,0.333333333,0,0,0.166666667,0,0.4,0,0,0,0,0,1
0,0,0,0,0,0,0,0.316227766,0,0,0.166666667,0,0.7,0,0,0,0,0,1
0.111111111,1,0,0,0,0,0,0.301511345,0,0,0.333333333,0,0.366666667,0,0,0,0,0,1
0.111111111,1,0,0,0,0,0,0.288675135,0,0,0.333333333,0,0.1,0,0,0,0,0,1
0,0,0,0,0,0,0,0.277350098,0,0,0.166666667,0,0,0,0,0,0,0,0
0.111111111,1,0,0,0,0,0,0.267261242,0,0,0.333333333,0,0.566666667,0,0,0,0,0,1
0.111111111,1,0,0,0,0,0,0.25819889,0,0,0.5,0,0.266666667,0,0,0,0,0,1
0,0,0,0,0,0,0,0.25,0,0,0.666666667,0,0.5,0,0,0,0,0,1
0.111111111,1,1,0,0,0,0,0.242535625,0,0,1,0,0.733333333,0,0,0,0,0,1
0,0,0,0,0,0,0,0.23570226,0,0,0.666666667,0,0.333333333,0,0,0,0,0,1
0,0,0,0,0,0,0,0.229415734,0,0,0.333333333,0,0.166666667,0,0,0,0,0,0
0.111111111,1,0,0,0,0,0,0.223606798,0,0,0.166666667,0,0.766666667,0,0,0,0,0,1
0,0,0,0,0,0,0,0.21821789,0,0,0.5,0,0.166666667,0,0,0,0,0,0
0,0,0,0,0,0,0,0.213200716,0,0,0.5,0,0.9,0,0,0,0,0,1
0.166666667,0,0,0,0,0,0,0.208514414,0,0,0.166666667,0,0.633333333,0,0,0,0,-0.071428571,1
0.166666667,0,0,0,0,0,0,0.204124145,0,0,0.333333333,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0.2,0,0,0.166666667,0,0.666666667,0,0,0,0,0,1
0.111111111,1,0,0,0,0,0,0.196116135,0,0,0.5,1,0,0,0,1,0,-0.027027027,0
0.166666667,0,0,0,0,0,0,0.19245009,0,0,0.5,0,0.5,0,0,0,0,-0.052631579,1
0,0,0,0,0,0,0,0.188982237,0,0,0.666666667,0,0.7,0,0,0,0,0,0
0.383561644,0,0,1,1,0,0,0,0,1,0.272727273,0,0.727272727,0,0,0,0,0,1
0,0,0,0,0,0,0,0.707106781,0,0,0.181818182,0,0.318181818,0,0,0,0,0,0
0.479452055,0,0,0,0,0,0,0.577350269,0,1,0.181818182,0,0.409090909,0,0,0,0,0,1
0.191780822,0,0,0,0,0,0,0.5,0,0,0.454545455,0,0.409090909,0,0,0,0,0,0
0.383561644,0,0,0,0,0,0,0.447213595,0,1,0.454545455,0,0.909090909,0,0,0,0,-0.04,1
0.383561644,0,0,0,0,0,0,0.40824829,0,1,0.272727273,0,0.590909091,0,0,0.5,0,0,0
0.575342466,0,0,0,0,0,0,0.377964473,0,1,0.454545455,0,0.545454545,0,0,0.5,0,0,1
0.095890411,0,0,0,0,0,0,0.353553391,0,0,0.545454545,0,0.409090909,0,0,0,0,0,0
0.191780822,0,0,0,0,0,0,0.333333333,0,0,0.727272727,0,0.681818182,0,0,0,0,0,1
0.287671233,0,0,0,0,0,0,0.316227766,0,0,0.272727273,0,0.227272727,0,0,0,0,0,0
0,0,0,0,0,0,0,0.301511345,0,0,0.545454545,0,0.363636364,0,0,0,0,0,1
0.287671233,0,0,0,0,0,0,0.288675135,0,1,0.181818182,0,0.136363636,0,0,0,0,0,0
0,0,0,0,0,0,0,0.277350098,0,0,0.545454545,0,0.227272727,0,0,0,0,0,1
0.178082192,0,0,0,0,0,0,0.267261242,0,0,1,0,0.363636364,0,0,0,0,0,0
0,0,0,0,0,0,0,0.25819889,0,0,0.818181818,0,0.090909091,0,0,0,0,0,1
0.630136986,0,0,0,0,0,0,0.25,0,1,1,0,0.727272727,0,0,0,0,0,0
0.739726027,0,0,0,0,0,0,0.242535625,0,1,0.636363636,1,0,0,0,0,0,0,1
0.506849315,1,0,0,0,0,0,0.23570226,0,1,0.545454545,0,0.590909091,0,0,0,0,0,0
0.191780822,0,0,0,0,0,0,0.229415734,0,0,0.545454545,0,0.227272727,0,0,0,0,0,1
0.191780822,0,0,0,0,0,0,0.223606798,0,0,0.454545455,0,0.227272727,0,0,0,0,0,0
0.095890411,0,0,0,0,0,0,0.21821789,0,0,0.727272727,0,0.318181818,0,0,0,0,0,1
0.260273973,0,0,0,0,0,0,0.213200716,0,0,0.636363636,0,0.272727273,0,0,0,0,0,0
0.479452055,0,0,0,0,0,0,0.208514414,0,1,0.545454545,0,0.363636364,0,0,0,0,0,1
0,0,0,0,0,0,0,0.204124145,0,0,0.363636364,0,0.227272727,0,0,0,0,0,0
0.547945205,0,0,0,0,0,0,0.2,0,1,0.454545455,0,0.272727273,0,0,0,0,0,1
0,0,0,0,0,0,0,0.196116135,0,0,0.272727273,0,0.181818182,0,0,0,0,0,0
0.287671233,0,0,0,0,0,0,0.19245009,0,1,0.727272727,0,0.272727273,0,0,0,0,0,1
0,0,0,0,0,0,0,0.188982237,0,0,0.727272727,0,0.136363636,0,0,0,0,0,0
0,0,0,0,0,0,0,0.185695338,0,0,0.818181818,0,0.272727273,0,0,0,0,0,1
0.273972603,0,0,0,0,0,0,0.182574186,0,0,0.636363636,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0.179605302,0,0,0.545454545,0,0.272727273,0,0,0,0,0,1
0.082191781,0,0,0,0,0,0,0.176776695,0,0,0.818181818,0,0.181818182,0,0,0,0,0,0
0,0,0,0,0,0,0,0.174077656,0,0,0.090909091,0,0.136363636,0,0,0,0,0,1
0,0,0,0,0,0,0,0.171498585,0,0,0.545454545,0,0.181818182,0,0,0,0,0,0
0.438356164,0,0,0,0,0,0,0.169030851,0,1,0.818181818,0,0.5,0,0,0,0,0,1
0.397260274,1,0,0,0,0,0,0.166666667,0,1,0.454545455,0,0.727272727,0,0,0,0,0,0
0.479452055,0,0,0,0,0,0,0.164398987,0,1,1,0,0.545454545,0,0,0,0,0,1
0,0,0,0,0,0,0,0.162221421,0,0,0.454545455,0,0.272727273,0,0,0,0,0,0
0.479452055,0,0,0,0,0,0,0.160128154,0,1,0.727272727,0,0.318181818,0,0,0,0,0,1
0.287671233,0,0,0,0,0,0,0.158113883,0,1,0.181818182,0,0.363636364,0,0,0,0,0,0
0.287671233,0,0,0,0,0,0,0.156173762,0,1,0.636363636,0,0.636363636,0,0,0,0,0,1
0.287671233,0,0,0,0,0,0,0.15430335,0,1,0.636363636,0,0.454545455,0,0,0,0,0,0
0.287671233,0,0,0,0,0,0,0.15249857,0,1,0.272727273,0,0.590909091,0,0,0,0,0,1
0.287671233,0,0,0,0,0,0,0.150755672,0,1,0.454545455,0,0.5,0,0,0,0,0,0
0.762711864,0,0,1,1,0,0,0,0,1,0.285714286,0,0.322580645,0,0,0,0,0,1
0.508474576,0,0,0,0,0,0,0.707106781,0,1,0.428571429,0,0.64516129,0,0,0.068965517,0,0,1
0.627118644,0,0,0,0,0,0,0.577350269,0,1,0.571428571,0,0.838709677,0,0,0.068965517,0,0,1
0.440677966,0,0,0,0,0,0,0.5,0,1,0.285714286,0,0.419354839,0,0,0,0,0,1
0.288135593,0,0,0,0,0,0,0.447213595,0,0,0.142857143,0,0.225806452,0,0,0.068965517,0,0,1
0.440677966,0,0,0,0,0,0,0.40824829,0,1,0.285714286,0,0.161290323,0,0,0,0,0,1
0.508474576,0,0,0,0,0,0,0.377964473,0,1,0.428571429,0,0.451612903,0,0,0.034482759,0,0,1
0.508474576,0,0,0,0,0,0,0.353553391,0,1,0.428571429,0,0.612903226,0,0,0.068965517,0,0,1
0.169491525,0,0,0,0,0,0,0.333333333,0,1,0.571428571,0,0.35483871,0,0,0,0,0,1
0.457627119,0,0,0,0,0,0,0.316227766,0,0,0.857142857,1,0,0,0,0,0,-0.023255814,0
0.169491525,0,0,0,0,0,0,0.301511345,0,0,0.142857143,0,0.193548387,0,0,0,0,0,1
0.627118644,0,0,0,0,0,0,0.288675135,0,1,0.571428571,0,0.451612903,0,0,0.068965517,0,0,1
0.338983051,0,0,0,0,0,0,0.277350098,0,0,0.142857143,0,0.35483871,0,0,0,1,0,1
0.661016949,0,0,0,0,0,0,0.267261242,0,1,0.428571429,0,0.741935484,0,0,0.068965517,0,0,1
0.389830508,1,0,0,0,0,0,0.25819889,0,1,1,0,0.870967742,0,1,0.068965517,0,0,0
0.305084746,1,0,0,0,0,0,0.25,0,1,0.428571429,0,0.451612903,0,1,0.137931034,0,0,0
0.305084746,1,0,0,0,0,0,0.242535625,0,1,1,0,0.483870968,0,0,0.034482759,0,0,0
0.305084746,1,0,0,0,0,0,0.23570226,0,1,0.428571429,0,0.612903226,0,0,0.068965517,0,0,0
0,0,0,0,0,0,0,0.229415734,0,0,0.142857143,0,0.225806452,0,0,0.034482759,0,0,0
0.305084746,1,0,0,0,0,0,0.223606798,0,1,0.142857143,0,0.258064516,0,0,0.068965517,0,0,0
0,0,0,0,0,0,0,0.21821789,0,0,0.142857143,0,0.225806452,0,0,0,0,0,0
0,0,0,0,0,0,0,0.213200716,0,0,0.428571429,0,0.548387097,0,0,0,0,0,0
0.338983051,1,0,0,0,0,0,0.208514414,0,1,0.571428571,0,1,0,0,0.068965517,0,0,0
0.440677966,0,0,0,0,0,0,0.204124145,0,1,0.571428571,0,0.387096774,0,0,0,0,0,0
0,0,0,0,0,0,0,0.2,0,0,0.285714286,0,0.096774194,0,0,0,0,0,0
0.169491525,0,0,0,0,0,0,0.196116135,0,0,0.571428571,0,0.35483871,0,0,0.068965517,0,0,0
0.474576271,0,0,0,0,0,0,0.19245009,0,1,0.571428571,0,0.451612903,0,0,0,0,0,0
0.474576271,0,0,0,0,0,0,0.188982237,0,1,0.142857143,0,0.419354839,0,0,0,0,0,0
0.148148148,0,0,1,1,0,0,0,0.395059086,0,1,0,0.210526316,0,0,0.041666667,0,0,0
0.148148148,0,0,0,0,0,0,0.707106781,0.081755881,0,1,0,0.328947368,0,0,0.125,0,0,0
0.148148148,0,0,0,0,0,0,0.577350269,0,0,0.5,0,0.131578947,0,0,0.041666667,0,0,0
0.148148148,0,0,0,0,0,0,0.5,0,0,0.5,0,0.723684211,0,0,0.083333333,0,0,0
0.259259259,0,0,0,0,0,0,0.447213595,0,0,1,0,0.25,0,1,0,0,0,0
0.333333333,1,1,0,0,0,0,0.40824829,0,0,1,0,0.197368421,0,1,0,0,0,1
0.592592593,0,0,0,0,0,0,0.377964473,0,0,1,0,1,0,0,0.375,0,0,0
0.481481481,0,0,0,0,0,0,0.353553391,0,0,1,0,0.921052632,0,0,0.083333333,0,0,0
0.259259259,0,0,0,0,0,0,0.333333333,0,0,0.5,0,0.421052632,0,0,0.166666667,0,0,0
0,0,0,0,0,0,0,0.316227766,0,0,0.5,0,0.144736842,0,0,0.083333333,0,0,0
0.259259259,0,0,0,0,0,0,0.301511345,0,0,0.5,0,0.276315789,0,0,0,0,0,0
0.259259259,0,0,0,0,0,0,0.288675135,0,0,0.5,0,0.092105263,0,0,0,0,0,0
0.192307692,0,1,1,1,0,0,0,0,0,0.25,0,0.181818182,0,0,0,0,0,1
0.192307692,0,1,0,0,0,0,0.707106781,0.032021739,0,0.25,0,0.5,0,0,0,0,0,0
0.461538462,1,1,0,0,0,0,0.577350269,0.023171055,0,0.25,0,1,0,0,0,0,0,0
0.192307692,0,1,0,0,0,0,0.5,0.028120604,0,0.25,0,0.431818182,0,0,0.166666667,0,0,0
0.230769231,0,1,0,0,0,0,0.447213595,0,0,0.25,0,0.25,0,0,0.166666667,0,0,1
0.384615385,1,0,0,0,0,0,0.40824829,0,0,0.5,0,0.363636364,0,0,0.25,0,0,0
0.307692308,1,1,0,0,0,0,0.377964473,0,0,0.25,0,0.727272727,0,0,0.166666667,0,0,1
0.307692308,1,1,0,0,0,0,0.353553391,0,0,0.75,0,0.772727273,0,0,0.083333333,0,0,0
0,0,0,0,0,0,0,0.333333333,0,0,0.5,0,0.136363636,0,0,0,0,0,1
0,0,0,0,0,0,0,0.316227766,0,0,0.25,0,0.454545455,0,0,0,0,0,0
0.384615385,1,0,0,0,0,0,0.301511345,0.012345508,0,1,1,0,0,0,0.166666667,0,0,0
0.230769231,0,1,0,0,0,0,0.288675135,0,0,0.5,0,0.477272727,0,0,0,0,-0.04,0
0.384615385,0,0,1,1,0,0,0,0.26095863,1,0.25,0,0.571428571,0,1,0,0,0,0
0.717948718,0,0,0,0,0,0,0.707106781,0,0,1,1,0,0,0,0,0,0,0
0.512820513,0,0,0,0,0,0,0.577350269,0,0,0.75,0,0.75,0,0,0,0,0,0
0.41025641,0,0,0,0,0,0,0.5,0,0,1,0,0.678571429,0,0,0,0,0,0
0,0,0,0,0,0,0,0.447213595,0,0,0.75,0,0.392857143,0,0,0,0,0,1
0,0,0,0,0,0,0,0.40824829,0,0,0.25,0,0.607142857,0,0,0,0,0,0
0.282051282,0,0,0,0,0,0,0.377964473,0,0,0.5,0,0.607142857,0,0,0,0,0,0
0.282051282,0,0,0,0,0,0,0.353553391,0.198199943,1,0.5,0,0.607142857,0,0,0,0,0,0
0,0,0,0,0,0,0,0.333333333,0,0,0.5,0,1,0,0,0,0,0,0
0.717948718,0,0,0,0,0,0,0.316227766,0,0,0.5,0,0.607142857,1,0,0,0,0,0
0.384615385,1,1,0,0,0,0,0.301511345,0,0,0.75,0,0.678571429,0,0,0,0,0,0
0.282051282,0,0,0,0,0,0,0.288675135,0,0,0.25,0,0.357142857,0,1,0,0,0,0
0.179487179,0,0,0,0,0,0,0.277350098,0,0,0.5,0,0.928571429,0,0,0,0,0,0
0.282051282,0,0,0,0,0,0,0.267261242,0.138015265,0,0.5,0,0.571428571,0,0,0,0,0,0
0.102564103,1,0,0,0,0,0,0.25819889,0.160224698,1,0.5,0,0.678571429,0,0,0.666666667,0,0,0
0.461538462,0,0,0,0,0,0,0.25,0,0,0.75,0,0.857142857,0,0,0,0,0,0
0.282051282,0,0,0,0,0,0,0.242535625,0,0,0.25,0,0.464285714,0,0,0,0,0,0
0.102564103,1,0,0,0,0,0,0.23570226,0.164518894,1,0.5,0,0.75,0,0,0,0,0,0
0.358974359,0,0,0,0,0,0,0.229415734,0,0,0.25,0,0.464285714,0,0,0,0,0,0
0.461538462,0,0,0,0,0,0,0.223606798,0,0,0.25,0,0.214285714,0,0,0,0,0,0
0.179487179,0,0,0,0,0,0,0.21821789,0,0,0.25,0,0.857142857,0,0,0.333333333,0,0,0
0.709677419,0,0,1,0,0,0,0,0.381805777,1,1,0,0.904761905,0,0,0.333333333,0,0,1
0.225806452,0,0,0,0,0,0,0.707106781,0,1,0.5,0,0.238095238,0,0,0,0,0,0
0.258064516,0,0,0,0,1,0,0,0,0,1,0,0.666666667,0,0,0,0,0,1
0.225806452,0,0,0,0,0,0.40824829,0,0,1,0.5,0,0.666666667,0,0,0,0,0,0
0.483870968,0,0,0,0,1,0,0,0,1,0.5,0,0.333333333,0,0,0,0,0,0
0.193548387,0,0,0,0,0,0.301511345,0,0,0,0.5,0,0.285714286,0,0,0,0,0,0
0.580645161,0,0,0,0,0,0.288675135,0,0.163493415,1,1,0,0.952380952,0,0,0,0,-0.076923077,0
0.225806452,0,0,0,0,0,0.277350098,0,0,1,0.5,0,0.904761905,0,0,0.166666667,0,0,0
0.64516129,0,0,0,1,0,0,0,0.170447595,1,1,0,1,0,0,0.5,0,0,0
0.782608696,1,1,1,0,0,0,0,0.198831403,1,1,0,1,0,0,0.25,0,0,0
0.304347826,0,0,0,0,0,0,0.707106781,0.2763204,1,0.75,0,0.269230769,0,0,0.5,0,0,0
0.130434783,0,0,0,0,1,0,0,0,0,1,0,0.307692308,0,0,0,0,0,0
0,0,0,0,0,0,0.40824829,0,0,0,0.75,0,0.115384615,0,0,0,0,0,1
0.260869565,1,1,0,0,0,0.377964473,0,0,0,0.5,0,0.384615385,0,0,0,0,0,0
0.086956522,1,0,0,0,0,0.353553391,0,0,0,0.5,0,0.384615385,0,0,0,0,0,0
0.173913043,0,0,0,0,0,0.333333333,0,0.248618461,1,0.25,0,0.230769231,0,0,0,0,0,1
0.130434783,1,0,0,0,0,0.316227766,0,0,0,0.75,0,0.384615385,0,0,0,0,0,0
0.391304348,0,0,0,0,0,0.301511345,0,0,0,0.75,0,0.423076923,0,0,0,0,0,0
0.434782609,0,0,0,0,0,0.288675135,0,0.153533479,1,0.75,0,0.692307692,0,0,0,0,0,0
0.47826087,1,0,0,0,1,0,0,0,0,1,0,0.653846154,0,0,0,0,0,0
0.260869565,1,1,0,1,0,0,0,0,0,0.5,0,0.346153846,0,0,0.25,0,0,1
0.529411765,0,0,1,0,0,0,0,0,1,1,0,0.271604938,0,0,1,0,0,1
0.058823529,1,1,0,0,0,0,0.707106781,0,0,1,0,0.209876543,0,0,0,0,0,1
0.264705882,1,1,0,0,0,0,0.577350269,0,1,1,0,0.098765432,0,0,0,0,0,0
0.205882353,0,1,0,1,0,0,0,0,1,1,0,0.320987654,0,0,0,0,0,0
0.441176471,1,1,0,0,0,0,0.707106781,0,1,1,0,0.234567901,0,0,0,0,0,0
0.205882353,1,0,0,0,0,0,0.577350269,0,0,1,0,0.135802469,0,0,0,0,0,0
0.264705882,0,0,0,0,0,0,0.5,0,0,1,0,1,0,0,0,0,-0.00952381,0
0.411764706,1,0,0,0,0,0,0.447213595,0,1,1,0,0.419753086,0,0,0,0,0,0
0.529411765,0,0,0,0,0,0,0.40824829,0,1,1,0,0.407407407,0,0,0,0,0,1
0.205882353,0,1,0,0,0,0,0.377964473,0,1,1,0,0.925925926,0,0,0,0,-0.018691589,0
0.197183099,0,0,1,1,0,0,0,0.129510602,1,0.666666667,0,0.711538462,0,0,0.185185185,0,0,0
0.253521127,0,0,0,0,0,0,0.707106781,0.203683537,1,0.333333333,0,0.153846154,0,0,0.037037037,0,0,1
0.507042254,0,0,0,0,0,0,0.577350269,0.11394717,1,0.333333333,0,0.596153846,0,0,0,0,0,0
0.225352113,0,0,0,0,0,0,0.5,0.029999203,0,0.111111111,0,0.461538462,0,0,0.074074074,0,0,1
0.323943662,0,0,0,0,0,0,0.447213595,0.099163508,1,0.333333333,0,0.75,0,0,0,0,0,0
0.633802817,0,0,0,0,0,0,0.40824829,0.118026462,1,0.333333333,0,0.5,0,0,0,1,0,1
0,0,0,0,0,0,0,0.377964473,0,0,0.222222222,0,0.653846154,0,0,0.074074074,0,0,1
0,0,0,0,0,0,0,0.353553391,0.053553452,0,0.333333333,0,0.192307692,0,0,0.037037037,0,0,1
0.225352113,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0.326923077,0,0,0,0,0,1
0.197183099,0,1,0,0,0,0,0.316227766,0,0,0.666666667,0,0.442307692,0,0,0.037037037,0,0,1
0.323943662,0,1,0,0,0,0,0.301511345,0.090238558,1,1,0,0.230769231,0,0,0.037037037,0,0,1
0.295774648,0,1,0,0,0,0,0.288675135,0,0,0.555555556,0,0.211538462,0,0,0,0,0,0
0.295774648,0,1,0,0,0,0,0.277350098,0,0,0.777777778,0,0.480769231,0,0,0.037037037,0,0,1
0.253521127,0,0,0,0,0,0,0.267261242,0.05159002,1,1,0,0.75,0,0,0.074074074,0,0,0
0.605633803,0,0,0,0,0,0,0.25819889,0.067271634,1,0.777777778,0,1,0,0,0,0,0,0
0.225352113,0,0,0,0,0,0,0.25,0,1,0.555555556,0,0.423076923,0,0,0.074074074,0,0,0
0.281690141,0,0,0,0,0,0,0.242535625,0,0,0.111111111,0,0.461538462,0,0,0,0,0,0
0.225352113,0,0,0,0,0,0,0.23570226,0,0,0.444444444,0,0.461538462,0,0,0,0,0,1
0,0,0,0,0,0,0,0.229415734,0,0,0.111111111,0,0.634615385,0,0,0,0,0,0
0.126760563,0,1,0,0,0,0,0.223606798,0,0,0.555555556,0,0.230769231,0,0,0.037037037,0,0,1
0.126760563,0,1,0,0,0,0,0.21821789,0,0,0.333333333,0,0.25,0,0,0,0,0,1
0.056338028,0,0,0,0,0,0,0.213200716,0,0,0.111111111,0,0.365384615,0,0,0,0,0,0
0,0,0,0,0,0,0,0.208514414,0,0,0.555555556,0,0.25,0,0,0,0,0,0
0.309859155,1,0,0,0,0,0,0.204124145,0,0,0.333333333,0,0.307692308,0,0,0,0,0,0
0.309859155,1,0,0,0,0,0,0.2,0,0,0.444444444,0,0.211538462,0,0,0,0,0,1
0,0,0,0,0,0,0,0.196116135,0,0,0.444444444,0,0.269230769,0,0,0,0,0,0
0,0,0,0,0,0,0,0.19245009,0,0,0.444444444,0,0.192307692,0,0,0,0,0,0
0.309859155,1,0,0,0,0,0,0.188982237,0,0,0.333333333,0,0.442307692,0,0,0.074074074,0,0,0
0.126760563,0,0,0,0,0,0,0.185695338,0.053851771,1,0.444444444,0,0.288461538,0,0,0,0,0,0
0,0,0,0,0,0,0,0.182574186,0,0,0.444444444,0,0.326923077,0,0,0,0,0,1
0,0,0,0,0,0,0,0.179605302,0,0,0.333333333,0,0.269230769,0,0,0,0,0,0
0.309859155,1,0,0,0,0,0,0.176776695,0,0,0.333333333,0,0.288461538,0,0,0.037037037,0,0,0
0.225352113,0,0,0,0,0,0,0.174077656,0,0,0.333333333,0,0.653846154,0,0,0.111111111,0,0,0
0.352112676,0,1,0,0,0,0,0.171498585,0,0,0.444444444,0,0.461538462,0,0,0.074074074,0,-0.03030303,0
0.480769231,1,0,1,1,0,0,0,0,1,0.5,0,0.75,0,0,0,0,0,1
0.538461538,0,0,0,0,0,0,0.707106781,0,1,1,1,0,0,0,0,0,0,0
0.307692308,1,0,0,0,0,0,0.577350269,0,1,1,0,0.8,0,0,0.666666667,0,0,0
